archive time,wayback url
2016-12-01 02:18:24,http://web.archive.org/web/20161201021824/https://twitter.com/Crystal1Johnson
2016-12-01 02:18:34,http://web.archive.org/web/20161201021834/https://twitter.com/Crystal1Johnson
2016-12-01 02:18:44,http://web.archive.org/web/20161201021844/https://twitter.com/Crystal1Johnson
2016-12-01 02:18:54,http://web.archive.org/web/20161201021854/https://twitter.com/Crystal1Johnson
2016-12-01 02:19:04,http://web.archive.org/web/20161201021904/https://twitter.com/Crystal1Johnson
2016-12-01 02:19:15,http://web.archive.org/web/20161201021915/https://twitter.com/Crystal1Johnson
2016-12-01 02:19:24,http://web.archive.org/web/20161201021924/https://twitter.com/Crystal1Johnson
2016-12-01 02:19:34,http://web.archive.org/web/20161201021934/https://twitter.com/Crystal1Johnson
2016-12-01 02:19:43,http://web.archive.org/web/20161201021943/https://twitter.com/Crystal1Johnson
2016-12-01 02:19:53,http://web.archive.org/web/20161201021953/https://twitter.com/Crystal1Johnson
2016-12-01 02:20:03,http://web.archive.org/web/20161201022003/https://twitter.com/Crystal1Johnson
2016-12-01 02:20:14,http://web.archive.org/web/20161201022014/https://twitter.com/Crystal1Johnson
2016-12-01 02:20:24,http://web.archive.org/web/20161201022024/https://twitter.com/Crystal1Johnson
2016-12-01 02:20:34,http://web.archive.org/web/20161201022034/https://twitter.com/Crystal1Johnson
2016-12-01 02:20:45,http://web.archive.org/web/20161201022045/https://twitter.com/Crystal1Johnson
2016-12-01 02:20:54,http://web.archive.org/web/20161201022054/https://twitter.com/Crystal1Johnson
2016-12-01 02:21:03,http://web.archive.org/web/20161201022103/https://twitter.com/Crystal1Johnson
2016-12-01 02:21:14,http://web.archive.org/web/20161201022114/https://twitter.com/Crystal1Johnson
2016-12-01 02:21:25,http://web.archive.org/web/20161201022125/https://twitter.com/Crystal1Johnson
2016-12-01 02:21:34,http://web.archive.org/web/20161201022134/https://twitter.com/Crystal1Johnson
2016-12-01 02:21:44,http://web.archive.org/web/20161201022144/https://twitter.com/Crystal1Johnson
2016-12-01 02:21:54,http://web.archive.org/web/20161201022154/https://twitter.com/Crystal1Johnson
2016-12-01 02:22:04,http://web.archive.org/web/20161201022204/https://twitter.com/Crystal1Johnson
2016-12-01 02:22:15,http://web.archive.org/web/20161201022215/https://twitter.com/Crystal1Johnson
2016-12-01 02:22:25,http://web.archive.org/web/20161201022225/https://twitter.com/Crystal1Johnson
2016-12-01 02:22:34,http://web.archive.org/web/20161201022234/https://twitter.com/Crystal1Johnson
2016-12-01 02:22:44,http://web.archive.org/web/20161201022244/https://twitter.com/Crystal1Johnson
2016-12-01 02:22:55,http://web.archive.org/web/20161201022255/https://twitter.com/Crystal1Johnson
2016-12-01 02:23:05,http://web.archive.org/web/20161201022305/https://twitter.com/Crystal1Johnson
2016-12-01 02:23:14,http://web.archive.org/web/20161201022314/https://twitter.com/Crystal1Johnson
2016-12-01 02:23:24,http://web.archive.org/web/20161201022324/https://twitter.com/Crystal1Johnson
2016-12-01 02:23:34,http://web.archive.org/web/20161201022334/https://twitter.com/Crystal1Johnson
2016-12-01 02:23:44,http://web.archive.org/web/20161201022344/https://twitter.com/Crystal1Johnson
2016-12-01 02:23:55,http://web.archive.org/web/20161201022355/https://twitter.com/Crystal1Johnson
2016-12-01 02:24:05,http://web.archive.org/web/20161201022405/https://twitter.com/Crystal1Johnson
2016-12-01 02:24:15,http://web.archive.org/web/20161201022415/https://twitter.com/Crystal1Johnson
2016-12-01 02:24:24,http://web.archive.org/web/20161201022424/https://twitter.com/Crystal1Johnson
2016-12-01 02:24:35,http://web.archive.org/web/20161201022435/https://twitter.com/Crystal1Johnson
2016-12-01 02:24:44,http://web.archive.org/web/20161201022444/https://twitter.com/Crystal1Johnson
2016-12-01 02:24:54,http://web.archive.org/web/20161201022454/https://twitter.com/Crystal1Johnson
2016-12-01 02:25:04,http://web.archive.org/web/20161201022504/https://twitter.com/Crystal1Johnson
2016-12-01 02:25:14,http://web.archive.org/web/20161201022514/https://twitter.com/Crystal1Johnson
2016-12-01 02:25:25,http://web.archive.org/web/20161201022525/https://twitter.com/Crystal1Johnson
2016-12-01 02:25:34,http://web.archive.org/web/20161201022534/https://twitter.com/Crystal1Johnson
2016-12-01 02:25:44,http://web.archive.org/web/20161201022544/https://twitter.com/Crystal1Johnson
2016-12-01 02:25:55,http://web.archive.org/web/20161201022555/https://twitter.com/Crystal1Johnson
2016-12-01 02:26:05,http://web.archive.org/web/20161201022605/https://twitter.com/Crystal1Johnson
2016-12-01 02:26:15,http://web.archive.org/web/20161201022615/https://twitter.com/Crystal1Johnson
2016-12-01 02:26:25,http://web.archive.org/web/20161201022625/https://twitter.com/Crystal1Johnson
2016-12-01 02:26:35,http://web.archive.org/web/20161201022635/https://twitter.com/Crystal1Johnson
2016-12-01 02:26:44,http://web.archive.org/web/20161201022644/https://twitter.com/Crystal1Johnson
2016-12-01 02:26:55,http://web.archive.org/web/20161201022655/https://twitter.com/Crystal1Johnson
2016-12-01 02:27:05,http://web.archive.org/web/20161201022705/https://twitter.com/Crystal1Johnson
2016-12-01 02:27:15,http://web.archive.org/web/20161201022715/https://twitter.com/Crystal1Johnson
2016-12-01 02:27:26,http://web.archive.org/web/20161201022726/https://twitter.com/Crystal1Johnson
2016-12-01 02:27:35,http://web.archive.org/web/20161201022735/https://twitter.com/Crystal1Johnson
2016-12-01 02:27:45,http://web.archive.org/web/20161201022745/https://twitter.com/Crystal1Johnson
2016-12-01 02:27:55,http://web.archive.org/web/20161201022755/https://twitter.com/Crystal1Johnson
2016-12-01 02:28:05,http://web.archive.org/web/20161201022805/https://twitter.com/Crystal1Johnson
2016-12-01 02:28:15,http://web.archive.org/web/20161201022815/https://twitter.com/Crystal1Johnson
2016-12-01 02:28:25,http://web.archive.org/web/20161201022825/https://twitter.com/Crystal1Johnson
2016-12-01 02:28:35,http://web.archive.org/web/20161201022835/https://twitter.com/Crystal1Johnson
2016-12-01 02:28:46,http://web.archive.org/web/20161201022846/https://twitter.com/Crystal1Johnson
2016-12-01 02:28:55,http://web.archive.org/web/20161201022855/https://twitter.com/Crystal1Johnson
2016-12-01 02:29:06,http://web.archive.org/web/20161201022906/https://twitter.com/Crystal1Johnson
2016-12-01 02:29:14,http://web.archive.org/web/20161201022914/https://twitter.com/Crystal1Johnson
2016-12-01 02:29:25,http://web.archive.org/web/20161201022925/https://twitter.com/Crystal1Johnson
2016-12-01 02:29:35,http://web.archive.org/web/20161201022935/https://twitter.com/Crystal1Johnson
2016-12-01 02:29:45,http://web.archive.org/web/20161201022945/https://twitter.com/Crystal1Johnson
2016-12-01 02:29:55,http://web.archive.org/web/20161201022955/https://twitter.com/Crystal1Johnson
2016-12-01 02:30:05,http://web.archive.org/web/20161201023005/https://twitter.com/Crystal1Johnson
2016-12-01 02:30:16,http://web.archive.org/web/20161201023016/https://twitter.com/Crystal1Johnson
2016-12-01 02:30:25,http://web.archive.org/web/20161201023025/https://twitter.com/Crystal1Johnson
2016-12-01 02:30:35,http://web.archive.org/web/20161201023035/https://twitter.com/Crystal1Johnson
2016-12-01 02:30:45,http://web.archive.org/web/20161201023045/https://twitter.com/Crystal1Johnson
2016-12-01 02:30:56,http://web.archive.org/web/20161201023056/https://twitter.com/Crystal1Johnson
2016-12-01 02:31:06,http://web.archive.org/web/20161201023106/https://twitter.com/Crystal1Johnson
2016-12-01 02:31:15,http://web.archive.org/web/20161201023115/https://twitter.com/Crystal1Johnson
2016-12-01 02:31:25,http://web.archive.org/web/20161201023125/https://twitter.com/Crystal1Johnson
2016-12-01 02:31:37,http://web.archive.org/web/20161201023137/https://twitter.com/Crystal1Johnson
2016-12-01 02:31:45,http://web.archive.org/web/20161201023145/https://twitter.com/Crystal1Johnson
2016-12-01 02:31:56,http://web.archive.org/web/20161201023156/https://twitter.com/Crystal1Johnson
2016-12-01 02:32:06,http://web.archive.org/web/20161201023206/https://twitter.com/Crystal1Johnson
2016-12-01 02:32:16,http://web.archive.org/web/20161201023216/https://twitter.com/Crystal1Johnson
