date,size
2015-05-15,1344926449889
2015-05-16,1735221972057
2015-05-17,861822105369
2015-05-18,1426005145198
2015-05-19,1120971235496
2015-05-20,1176759558687
2015-05-21,488769631518
2015-05-22,943661139564
2015-05-23,714479491510
2015-05-24,490628031135
2015-05-25,377232742986
2015-05-26,254121561331
2015-05-27,443520658840
2015-05-28,430723178206
2015-05-29,597664980068
2015-05-30,214911269717
2015-05-31,325570089004
2015-06-01,241287317606
2015-06-02,214014303544
2015-06-03,1139775639407
2015-06-04,323416514186
2015-06-05,429741213851
2015-06-06,618800144405
2015-06-07,1141889047331
2015-06-08,790196043944
2015-06-09,593485105009
2015-06-10,1034605667174
2015-06-11,1222670553166
2015-06-12,1056427812787
2015-06-13,1169871162806
2015-06-14,764383819956
2015-06-15,552727040719
2015-06-16,892618669941
2015-06-17,1319637020429
2015-06-18,951918362504
2015-06-19,1288811129167
2015-06-20,914413758898
2015-06-21,525951019557
2015-06-22,842828588922
2015-06-23,2067927488072
2015-06-24,698554711040
2015-06-25,218064003970
2015-06-26,220069909611
2015-06-27,430324891846
2015-06-28,322699006251
2015-06-29,325682510460
2015-06-30,511708376659
2015-07-01,328660028086
2015-07-02,259842801729
2015-07-03,213845771539
2015-07-04,153632670568
2015-07-05,265350858230
2015-07-06,114252971951
2015-07-07,125476612336
2015-07-08,1313612888235
2015-07-09,517944431187
2015-07-10,221213274151
2015-07-11,221628879034
2015-07-12,540113349077
2015-07-13,222089373192
2015-07-14,224170891197
2015-07-15,345877075584
2015-07-16,240173736250
2015-07-17,324807455764
2015-07-18,430385390326
2015-07-19,436060656983
2015-07-20,325686480046
2015-07-21,542369408885
2015-07-22,217969444800
2015-07-23,537256744227
2015-07-24,329358113752
2015-07-25,216169425405
2015-07-26,432224320816
2015-07-27,214909136297
2015-07-28,509828015210
2015-07-29,413818181219
2015-07-30,702514085443
2015-07-31,3175409251151
2015-08-01,2226619348018
2015-08-02,1403823725620
2015-08-03,3264141650725
2015-08-04,6326905699188
2015-08-05,6484030987939
2015-08-06,6003639625370
2015-08-07,6436961708866
2015-08-08,4604713969839
2015-08-09,4492070682674
2015-08-10,2600068107961
2015-08-11,457078046314
2015-08-12,397288434604
2015-08-13,1381788251898
2015-08-14,2707473425519
2015-08-15,6507662444765
2015-08-16,5239741276282
2015-08-17,7270091108783
2015-08-18,4543468220791
2015-08-19,3853101132816
2015-08-20,5070880047337
2015-08-21,321845184870
2015-08-22,329812071687
2015-08-23,2257211505616
2015-08-24,3308756907258
2015-08-25,2056730027613
2015-08-26,5368125782110
2015-08-27,5767090991428
2015-08-28,5567928079333
2015-08-29,4942320365255
2015-08-30,4590158565894
2015-08-31,3044846854968
2015-09-01,3139025691278
2015-09-02,3323425869391
2015-09-03,4482604648447
2015-09-04,4297286011696
2015-09-05,3891809466341
2015-09-06,4069083000086
2015-09-07,3781375624797
2015-09-08,3923554845948
2015-09-09,4475883324715
2015-09-10,3840793728354
2015-09-11,2886610491622
2015-09-12,3212995842589
2015-09-13,3744321053621
2015-09-14,3656258264708
2015-09-15,3727732805977
2015-09-16,3667271068853
2015-09-17,4155482836130
2015-09-18,4104998120820
2015-09-19,4013819387978
2015-09-20,5256846014674
2015-09-21,6080633972403
2015-09-22,5094714468683
2015-09-23,3049691872958
2015-09-24,3834657361095
2015-09-25,4081534510807
2015-09-26,3956417418914
2015-09-27,4233651314512
2015-09-28,4284052342433
2015-09-29,2108000034338
2015-09-30,4677503662667
2015-10-01,5151123882728
2015-10-02,4395723864715
2015-10-03,4254535546221
2015-10-04,4023191526051
2015-10-05,3649558254028
2015-10-06,1094190798719
2015-10-07,1289550309066
2015-10-08,638060671072
2015-10-09,1017712137244
2015-10-10,805520251904
2015-10-11,1435200256829
2015-10-12,109483783701
2015-10-13,1229735323069
2015-10-14,195130285249
2015-10-15,266162907150
2015-10-16,112971952463
2015-10-17,115308820128
2015-10-18,214683992069
2015-10-19,217780219439
2015-10-20,112260130582
2015-10-21,106747674427
2015-10-22,222253433262
2015-10-23,4797092165
2015-10-24,112990979088
2015-10-25,1314114456908
2015-10-26,1276562087049
2015-10-27,1118404535486
2015-10-28,596799376482
2015-10-29,951189563994
2015-10-30,1206703640556
2015-10-31,172684258943
2015-11-01,253739283121
2015-11-02,512017676203
2015-11-03,1172584656284
2015-11-04,1772997970224
2015-11-05,2115216787553
2015-11-06,2061894182626
2015-11-07,2155286702353
2015-11-08,1338138945101
2015-11-09,1097446431310
2015-11-10,1172280826995
2015-11-11,2088558768209
2015-11-12,1170786147560
2015-11-13,688420587752
2015-11-14,1947308202663
2015-11-15,1869015326607
2015-11-16,1401567792355
2015-11-17,1505382409672
2015-11-18,232028031177
2015-11-19,218134132577
2015-11-20,219341006431
2015-11-21,331562986931
2015-11-22,120215491877
2015-11-23,411123412269
2015-11-24,933996092611
2015-11-25,790921836020
2015-11-26,1770093022802
2015-11-27,1530461965751
2015-11-28,1948950599211
2015-11-29,782941742420
2015-11-30,703729177320
2015-12-01,714978874421
2015-12-02,951134039387
2015-12-03,1633993108559
2015-12-04,1814882306767
2015-12-05,672867390643
2015-12-06,852998393814
2015-12-07,2346507122719
2015-12-08,3424319759717
2015-12-09,3411752002368
2015-12-10,4851406993058
2015-12-11,5452397650086
2015-12-12,5376036328068
2015-12-13,6607954575184
2015-12-14,6491631036938
2015-12-15,4926703995351
2015-12-16,2508328321202
2015-12-17,2861811529377
2015-12-18,1570994231022
2015-12-19,1581477835950
2015-12-20,236726360403
2015-12-21,527111969440
2015-12-22,420843735156
2015-12-23,273252809754
2015-12-24,298573752149
2015-12-25,302170209582
2015-12-26,1618550813830
2015-12-27,1002093024126
2015-12-28,632261324959
2015-12-29,464784600144
2015-12-30,399096375683
2015-12-31,824297895324
2016-01-01,1513548598078
2016-01-02,578937000141
2016-01-03,1584707133018
2016-01-04,1457614741683
2016-01-05,727920013403
2016-01-06,139611037040
2016-01-07,187475759672
2016-01-08,486996117921
2016-01-09,871115728150
2016-01-10,355373084154
2016-01-11,361424404477
2016-01-12,1870686947630
2016-01-13,1489992362238
2016-01-14,539244845098
2016-01-15,889378452687
2016-01-16,386361358927
2016-01-17,1087437114100
2016-01-18,264436350230
2016-01-19,312451163944
2016-01-20,481081140901
2016-01-21,1801942561345
2016-01-22,1800900740769
2016-01-23,2179709887614
2016-01-24,2332425510043
2016-01-25,513351149997
2016-01-26,559297424034
2016-01-27,754710567192
2016-01-28,652966898076
2016-01-29,559278214649
2016-01-30,517512062010
2016-01-31,469230837578
2016-02-01,908713977051
2016-02-02,955890790934
2016-02-03,677832992373
2016-02-04,555382237399
2016-02-05,651855556237
2016-02-06,601380576350
2016-02-07,610591861749
2016-02-08,451470849007
2016-02-09,231141583528
2016-02-10,139054055939
2016-02-11,689703794326
2016-02-12,298633430439
2016-02-13,4019583598161
2016-02-14,4184128842797
2016-02-15,8319999313515
2016-02-16,5272230172233
2016-02-17,5650180734399
2016-02-18,5673468783929
2016-02-19,6120336356763
2016-02-20,1567719724073
2016-02-21,922295883120
2016-02-22,884079986522
2016-02-23,210851602157
2016-02-24,260392034395
2016-02-25,778697123189
2016-02-26,1568241039868
2016-02-27,873796543916
2016-02-28,422798169687
2016-02-29,642015453779
2016-03-01,153467831112
2016-03-02,379676771451
2016-03-03,393854663736
2016-03-04,259882817795
2016-03-05,380628805514
2016-03-06,865515877985
2016-03-07,2606924791824
2016-03-08,1217627304575
2016-03-09,886191240042
2016-03-10,1829853310444
2016-03-11,778451136563
2016-03-12,1102278816422
2016-03-13,628736881510
2016-03-14,1173777634008
2016-03-15,1925783753600
2016-03-16,1145806675768
2016-03-17,1400367984180
2016-03-18,622424300959
2016-03-19,1089687833543
2016-03-20,619328637995
2016-03-21,287243563344
2016-03-22,709225993406
2016-03-23,471078796784
2016-03-24,452853696973
2016-03-25,472102971472
2016-03-26,311614784211
2016-03-27,168455714782
2016-03-28,964758168044
2016-03-29,1079586570053
2016-03-30,1156656364043
2016-03-31,1226538681126
2016-04-01,1284199298689
2016-04-02,648061656037
2016-04-03,716624007456
2016-04-04,1153589062770
2016-04-05,1134429412109
2016-04-06,3438371082270
2016-04-07,1834874749673
2016-04-08,2624189510394
2016-04-09,3626549273098
2016-04-10,3157475510797
2016-04-11,2872957075765
2016-04-12,2004344135966
2016-04-13,1358852044777
2016-04-14,1230280377730
2016-04-15,504290361657
2016-04-16,1093664916715
2016-04-17,1797841653807
2016-04-18,1845484837277
2016-04-19,1711687681948
2016-04-20,1736348788996
2016-04-21,3945950122970
2016-04-22,1613858200162
2016-04-23,4662998805557
2016-04-24,3142922950915
2016-04-25,2308426930384
2016-04-26,3468639262607
2016-04-27,2794766644568
2016-04-28,4092041173747
2016-04-29,3666461998521
2016-04-30,3363767880073
2016-05-01,1840337859428
2016-05-02,1636113844215
2016-05-03,1054326085855
2016-05-04,1929631761453
2016-05-05,1000710969655
2016-05-06,804952903226
2016-05-07,743770932501
2016-05-08,622814084390
2016-05-09,940494116132
2016-05-10,1019829816477
2016-05-11,1733959316661
2016-05-12,932254258930
2016-05-13,990973441446
2016-05-14,993626835729
2016-05-15,680519656135
2016-05-16,2129548446372
2016-05-17,1596606546041
2016-05-18,2409417443391
2016-05-19,2378134936804
2016-05-20,1481008052110
2016-05-21,2854530021515
2016-05-22,2819586945923
2016-05-23,2965212778128
2016-05-24,2741351354070
2016-05-25,1175494975334
2016-05-26,1087709728094
2016-05-27,643290048321
2016-05-28,520448845224
2016-05-29,703260190134
2016-05-30,1733535523927
2016-05-31,1570488013696
2016-06-01,678113891820
2016-06-02,1065605701267
2016-06-03,1322726778356
2016-06-04,1389740441402
2016-06-05,1205470629824
2016-06-06,3186200658517
2016-06-07,1362734282802
2016-06-08,2393421812391
2016-06-09,2648723028054
2016-06-10,1555838736418
2016-06-11,1870277015683
2016-06-12,1147504292912
2016-06-13,1713676707773
2016-06-14,1503747386679
2016-06-15,1575635247184
2016-06-16,1979678605658
2016-06-17,1544771964241
2016-06-18,1276768851890
2016-06-19,1136510428306
2016-06-20,2290226300307
2016-06-21,1540951764542
2016-06-22,2490628785256
2016-06-23,2137649753998
2016-06-24,1682714657117
2016-06-25,1181398999435
2016-06-26,1031905162377
2016-06-27,2224532015903
2016-06-28,1290811265870
2016-06-29,2980337473059
2016-06-30,815238452451
2016-07-01,2158342026748
2016-07-02,1812778593196
2016-07-03,1994863824290
2016-07-04,1264909472825
2016-07-05,1787088549142
2016-07-06,1508085731048
2016-07-07,1383971793736
2016-07-08,1840148788870
2016-07-09,883990256981
2016-07-10,2063666741896
2016-07-11,824192890346
2016-07-12,1480839795396
2016-07-13,1694535910173
2016-07-14,1616154165225
2016-07-15,885299406982
2016-07-16,2338501261661
2016-07-17,2488207662041
2016-07-18,847076885619
2016-07-19,1785277860135
2016-07-20,1172807377288
2016-07-21,1705303620873
2016-07-22,1145344065054
2016-07-23,2290605696249
2016-07-24,787068132877
2016-07-25,1384452764606
2016-07-26,1708590861150
2016-07-27,2360876179927
2016-07-28,1110443459387
2016-07-29,1463385998332
2016-07-30,2049454559931
2016-07-31,1960769885124
2016-08-01,1946302761656
2016-08-02,2220207333608
2016-08-03,2231687284514
2016-08-04,1772248714411
2016-08-05,2373135495014
2016-08-06,1850202342457
2016-08-07,1816506955634
2016-08-08,2366945742728
2016-08-09,4348477449010
2016-08-10,2229609528525
2016-08-11,3594142322220
2016-08-12,3342153813053
2016-08-13,1002245288457
2016-08-14,1798772912075
2016-08-15,2022803132894
2016-08-16,2047605404613
2016-08-17,2209726084782
2016-08-18,1918267279975
2016-08-19,2002278906017
2016-08-20,2319764777237
2016-08-21,1993253069804
2016-08-22,1790256012375
2016-08-23,1367653417091
2016-08-24,1572498153453
2016-08-25,2327570191892
2016-08-26,2170998190047
2016-08-27,1815611412379
2016-08-28,2011077804695
2016-08-29,2272862218672
2016-08-30,2973676893706
2016-08-31,1534360073834
2016-09-01,2052440826588
2016-09-02,1818701488292
2016-09-03,1839616810013
2016-09-04,2791565674699
2016-09-05,2541037319953
2016-09-06,2086169366066
2016-09-07,2044892811985
2016-09-08,2396256687389
2016-09-09,2388354934248
2016-09-10,2655358059467
2016-09-11,2711284452854
2016-09-12,2502545100778
2016-09-13,2718212063455
2016-09-14,2343337286051
2016-09-15,1983437866403
2016-09-16,1755756176772
2016-09-17,1960597127157
2016-09-18,1996045448375
2016-09-19,1597490879808
2016-09-20,1041619070018
2016-09-21,632100367120
2016-09-22,699065436302
2016-09-23,3154393010441
2016-09-24,2206091674492
2016-09-25,634919032044
2016-09-26,437092793537
2016-09-27,2157028341457
2016-09-28,1825801408088
2016-09-29,1753049752263
2016-09-30,1932335826326
2016-10-01,1694334895299
2016-10-02,237839701081
2016-10-03,341042795663
2016-10-04,338155753999
2016-10-05,1105648080992
2016-10-06,365388278669
2016-10-07,653486835755
2016-10-08,632440659571
2016-10-09,579372458951
2016-10-10,652417261171
2016-10-11,909064068109
2016-10-12,7964189894472
2016-10-13,5002821425385
2016-10-14,6778535945048
2016-10-15,7402033870027
2016-10-16,7996368927314
2016-10-17,7908984438249
2016-10-18,3237607093904
2016-10-19,6383241419676
2016-10-20,5029708654431
2016-10-21,4905186817660
2016-10-22,4741327452174
2016-10-23,7492284203796
2016-10-24,4143309836234
2016-10-25,4121892289155
2016-10-26,3832711342835
2016-10-27,6779265807137
2016-10-28,6047450685019
2016-10-29,11480431406284
2016-10-30,9879322578059
2016-10-31,11205631601214
2016-11-01,2667521042964
2016-11-02,11126817495388
2016-11-03,8071178816479
2016-11-04,5818913757882
2016-11-05,4464165418801
2016-11-06,4411622522406
2016-11-07,1648979862295
2016-11-08,1239365129107
2016-11-09,5212075785573
2016-11-10,659285095929
2016-11-11,3093303096504
2016-11-12,178851825864
2016-11-13,753893287705
2016-11-14,3312414978466
2016-11-15,3452147319488
2016-11-16,2086338344618
2016-11-17,1033349540831
2016-11-18,326842997079
2016-11-19,516927324964
2016-11-20,296789108053
2016-11-21,186722529842
2016-11-22,1296451105680
2016-11-23,3136586821801
2016-11-24,670813007019
2016-11-25,734515778936
2016-11-26,738592806251
2016-11-27,275885921299
2016-11-28,361525166277
2016-11-29,352537424096
2016-11-30,1547181734731
2016-12-01,4716552983256
2016-12-02,4765457974387
2016-12-03,3961570347342
2016-12-04,4160689526425
2016-12-05,3370236003919
2016-12-06,3124781927411
2016-12-07,3495888907599
2016-12-08,3216794492560
2016-12-09,4494445435177
2016-12-10,6628760317860
2016-12-11,6236069233656
2016-12-12,6614541811483
2016-12-13,6350764933235
2016-12-14,8825299963679
2016-12-15,7750425533099
2016-12-16,6370830443093
2016-12-17,8188646322763
2016-12-18,11127115886877
2016-12-19,10681964206023
2016-12-20,8235748184367
2016-12-21,7100458933846
2016-12-22,4807421707589
2016-12-23,8455610626379
2016-12-24,5921411068463
2016-12-25,6969553666053
2016-12-26,2402462648519
2016-12-27,1987228395021
2016-12-28,1797389931530
2016-12-29,2170218350539
2016-12-30,1974783580997
2016-12-31,3496052560317
2017-01-01,1809905848308
2017-01-02,3978868956579
2017-01-03,5736805414913
2017-01-04,5789339647451
2017-01-05,7498089837172
2017-01-06,7620550013809
2017-01-07,5680513916158
2017-01-08,3769581874065
2017-01-09,1163060269247
2017-01-10,1864276288883
2017-01-11,2120662873142
2017-01-12,1906117632480
2017-01-13,1387536677474
2017-01-14,788803843124
2017-01-15,2861388903861
2017-01-16,2321836270889
2017-01-17,2616735647756
2017-01-18,1945674461965
2017-01-19,2897872139703
2017-01-20,4152368405441
2017-01-21,1037903135508
2017-01-22,1957592762194
2017-01-23,6438664963203
2017-01-24,2067301808964
2017-01-25,1495746712014
2017-01-26,1062010003336
2017-01-27,666554468345
2017-01-28,1726407781038
2017-01-29,1989135398280
2017-01-30,1993185308471
2017-01-31,2033379972436
2017-02-01,2551798112177
2017-02-02,1489193871066
2017-02-03,920514831068
2017-02-04,960316170721
2017-02-05,1090761821781
2017-02-06,674988953898
2017-02-07,1988239587146
2017-02-08,820348099719
2017-02-09,656080120732
2017-02-10,546116905098
2017-02-11,1424326745104
2017-02-12,803010226487
2017-02-13,1768666193515
2017-02-14,1569046133219
2017-02-15,1213150402022
2017-02-16,1347248372275
2017-02-17,652735705949
2017-02-18,1289194704781
2017-02-19,1075318818785
2017-02-20,1646970297235
2017-02-21,1737748576662
2017-02-22,1726413874034
2017-02-23,1554511505240
2017-02-24,1788536734868
2017-02-25,1715981507091
2017-02-26,1549435166566
2017-02-27,1629434883061
2017-02-28,802409639227
2017-03-01,1127927495062
2017-03-02,572386387196
2017-03-03,859725708619
2017-03-04,1953167069703
2017-03-05,2483334500325
2017-03-06,1298161215140
2017-03-07,2755980618744
2017-03-08,1980085705959
2017-03-09,842221867242
2017-03-10,992327676523
2017-03-11,2480889301109
2017-03-12,1774930803298
2017-03-13,1370515643553
2017-03-14,747530207472
2017-03-15,1120418116020
2017-03-16,1737056456536
2017-03-17,1290437986971
2017-03-18,1253532577945
2017-03-19,2217744136486
2017-03-20,2152388394326
2017-03-21,2356169762263
2017-03-22,2653604862523
2017-03-23,3731090413712
2017-03-24,2795004416147
2017-03-25,1295961735243
2017-03-26,507884335462
2017-03-27,996430521658
2017-03-28,1265138475638
2017-03-29,2102145566234
2017-03-30,4429058599878
2017-03-31,807487696903
2017-04-01,494850333263
2017-04-02,2043392568143
2017-04-03,1797803768707
2017-04-04,1391394149968
2017-04-05,1475317103983
2017-04-06,1755046428755
2017-04-07,1982146323004
2017-04-08,2282847463044
2017-04-09,5043112882162
2017-04-10,4599235947223
2017-04-11,2958853491867
2017-04-12,2428733687167
2017-04-13,2362934279286
2017-04-14,510520341015
2017-04-15,2350605867122
2017-04-16,1591255707754
2017-04-17,806284031784
2017-04-18,486589179726
2017-04-19,686463565028
2017-04-20,371836491937
2017-04-21,508489340980
2017-04-22,245026248233
2017-04-23,237592047829
2017-04-24,963885575841
2017-04-25,563807327816
2017-04-26,420877979261
2017-04-27,841381900173
2017-04-28,377489608159
2017-04-29,310977190378
2017-04-30,285705220336
2017-05-01,424213960747
2017-05-02,556489503334
2017-05-03,217706699902
2017-05-04,55946969299
2017-05-05,397926386036
2017-05-06,290072843859
2017-05-07,115252813461
2017-05-08,91376306656
2017-05-09,199072567724
2017-05-10,99514641124
2017-05-11,2120903848686
2017-05-12,404984228280
2017-05-13,1438565653120
2017-05-14,2410485584110
2017-05-15,1098766558944
2017-05-16,1280959221061
2017-05-17,3319997146762
2017-05-18,1808853158044
2017-05-19,1437474301424
2017-05-20,1125674986935
2017-05-21,869320054552
2017-05-22,944868902455
2017-05-23,1018243548075
2017-05-24,549388903153
2017-05-25,602466947496
2017-05-26,416788842186
2017-05-27,1147271971427
2017-05-28,315152154130
2017-05-29,354835192014
2017-05-30,842599392046
2017-05-31,420883443336
2017-06-01,944302318812
2017-06-02,726865503762
2017-06-03,1640465609791
2017-06-04,904882416783
2017-06-05,1539249723936
2017-06-06,773421269821
2017-06-07,2834385097423
2017-06-08,4140066995331
2017-06-09,4654136708923
2017-06-10,4084919173047
2017-06-11,1032276288136
2017-06-12,268425458956
2017-06-13,253424660696
2017-06-14,635657825075
2017-06-15,571853755962
2017-06-16,286488846412
2017-06-17,275850665392
2017-06-18,586805905371
2017-06-19,2241529913571
2017-06-20,300027396762
2017-06-21,1466593353346
2017-06-22,2563688584578
2017-06-23,5881331097402
2017-06-24,5087189028355
2017-06-25,3246113602641
2017-06-26,1956669988111
2017-06-27,1657787430586
2017-06-28,1662010970303
2017-06-29,1950359692221
2017-06-30,2337440390186
2017-07-01,2852226524147
2017-07-02,1483223824684
2017-07-03,1333059635220
2017-07-04,3426996608575
2017-07-05,566044002441
2017-07-06,1581076859597
2017-07-07,596022378126
2017-07-08,1232471254056
2017-07-09,405591975423
2017-07-10,2453587534105
2017-07-11,536414507217
2017-07-12,967950823138
2017-07-13,2257092494575
2017-07-14,4144507483202
2017-07-15,3667154554116
2017-07-16,3432222945270
2017-07-17,3996416277905
2017-07-18,2711049997280
2017-07-19,2325808531186
2017-07-20,1806122992685
2017-07-21,1036450358258
2017-07-22,1511659545796
2017-07-23,719247723592
2017-07-24,2117773518646
2017-07-25,1129430563543
2017-07-26,1220582889414
2017-07-27,1052356144482
2017-07-28,1413244570749
2017-07-29,1497551400345
2017-07-30,709990343796
2017-07-31,1164925493357
2017-08-01,1206714741925
2017-08-02,1641610111090
2017-08-03,952436569159
2017-08-04,744367046095
2017-08-05,652712808433
2017-08-06,640010255597
2017-08-07,296636917893
2017-08-08,479899723337
2017-08-09,174998954963
2017-08-10,324267400123
2017-08-11,371643459999
2017-08-12,422643426595
2017-08-13,1169230832970
2017-08-14,261660274353
2017-08-15,658421770448
2017-08-16,464733547550
2017-08-17,570420643105
2017-08-18,405439522574
2017-08-19,254525042573
2017-08-20,445252156958
2017-08-21,307193025171
2017-08-22,424887669608
2017-08-23,2257242276313
2017-08-24,2839306490794
2017-08-25,5535647292757
2017-08-26,1734336890181
2017-08-27,2968746609093
2017-08-28,2687259437987
2017-08-29,3265263458384
2017-08-30,2911987238588
2017-08-31,930862998316
2017-09-01,605849062413
2017-09-02,874618677114
2017-09-03,1680499698940
2017-09-04,1578619002451
2017-09-05,1756257513138
2017-09-06,1201162812911
2017-09-07,1514030575042
2017-09-08,1902117974867
2017-09-09,1401742453128
2017-09-10,2164940320455
2017-09-11,1486223068934
2017-09-12,1558849781794
2017-09-13,1404800122449
2017-09-14,1085373352263
2017-09-15,1753891628777
2017-09-16,786486466681
2017-09-17,409272433999
2017-09-18,4178963529084
2017-09-19,4404338584569
2017-09-20,4372750551417
2017-09-21,2967979280194
2017-09-22,1011171412487
2017-09-23,1122207853792
2017-09-24,877781054314
2017-09-25,1107471165848
2017-09-26,1809162209880
2017-09-27,1536863691321
2017-09-28,1193023417967
2017-09-29,1982534076430
2017-09-30,1697407206549
2017-10-01,1828844464180
2017-10-02,1087130883057
2017-10-03,1329934325649
2017-10-04,934243063803
2017-10-05,1939111304496
2017-10-06,1266484958481
2017-10-07,859561501083
2017-10-08,1463657433680
2017-10-09,963243259374
2017-10-10,1144733539598
2017-10-11,999791553342
2017-10-12,785616160725
2017-10-13,916333289802
2017-10-14,496861981128
2017-10-15,1050281326998
2017-10-16,1176470221358
2017-10-17,1461222320416
2017-10-18,606616994991
2017-10-19,810969926425
2017-10-20,895474289449
2017-10-21,737149964574
2017-10-22,1398491061250
2017-10-23,1422411738899
2017-10-24,1410654636178
2017-10-25,2181078307652
2017-10-26,1744280425938
2017-10-27,2392367359271
2017-10-28,2365844367291
2017-10-29,1584938953617
2017-10-30,1844548622922
2017-10-31,1456100259341
2017-11-01,978586486366
2017-11-02,1454383281483
2017-11-03,1615230394812
2017-11-04,1492686207766
2017-11-05,1646798800235
2017-11-06,1190473325109
2017-11-07,1229669984300
2017-11-08,1489076088375
2017-11-09,1316654180148
2017-11-10,1032050290895
2017-11-11,954407593238
2017-11-12,859100914198
2017-11-13,1390152289180
2017-11-14,3015389948503
2017-11-15,2182917783171
2017-11-16,2185128444655
2017-11-17,1244210926086
2017-11-18,1443683846408
2017-11-19,2110335654326
2017-11-20,1080333089597
2017-11-21,1021176557590
2017-11-22,1217657745790
2017-11-23,3145352992149
2017-11-24,2253904283392
2017-11-25,1573337511281
2017-11-26,782523569602
2017-11-27,2094632678729
2017-11-28,1244880273609
2017-11-29,2038343233967
2017-11-30,2216809145476
2017-12-01,1609172330316
2017-12-02,1634896873440
2017-12-03,1280822848649
2017-12-04,1291815246690
2017-12-05,1099107472618
2017-12-06,2738213135031
2017-12-07,4973017959623
2017-12-08,7874339021324
2017-12-09,8038127981892
2017-12-10,9332746349254
2017-12-11,6390826872797
2017-12-12,4909818508717
2017-12-13,4392413813212
2017-12-14,5681374749308
2017-12-15,5665698515341
2017-12-16,5899887132037
2017-12-17,6784978249396
2017-12-18,3048182978140
2017-12-19,8054681406863
2017-12-20,7232311091914
2017-12-21,7160479685774
2017-12-22,8940577082714
2017-12-23,11419555914669
2017-12-24,9350325544557
2017-12-25,8239203061540
2017-12-26,8936613499646
2017-12-27,7812849078110
2017-12-28,7582971531347
2017-12-29,8627175614282
2017-12-30,8454271054840
2017-12-31,13110275464747
2018-01-01,7186907746304
2018-01-02,3561922017309
2018-01-03,3260276905929
2018-01-04,4012495893293
2018-01-05,3836779113572
2018-01-06,2903909071178
2018-01-07,2665988411182
2018-01-08,2474594908945
2018-01-09,2186789860815
2018-01-10,2163883528440
2018-01-11,2403803916751
2018-01-12,1406752330915
2018-01-13,1308875182146
2018-01-14,958630576156
2018-01-15,851137650346
2018-01-16,893267296061
2018-01-17,827961101919
2018-01-18,1107738318906
2018-01-19,828578414244
2018-01-20,1108815727062
2018-01-21,850899531812
2018-01-22,837021564918
2018-01-23,662002534402
2018-01-24,1007139610890
2018-01-25,1017008772691
2018-01-26,607221079062
2018-01-27,393193363381
2018-01-28,984540655027
2018-01-29,742984512633
2018-01-30,867475984515
2018-01-31,870314590763
2018-02-01,1096411083973
2018-02-02,929126244762
2018-02-03,894950559949
2018-02-04,717872781004
2018-02-05,1008803635606
2018-02-06,998764677594
2018-02-07,849728776905
2018-02-08,1095619025081
2018-02-09,1224219862016
2018-02-10,977645369803
2018-02-11,767367718514
2018-02-12,944512184175
2018-02-13,848668679489
2018-02-14,726767689008
2018-02-15,709017816563
2018-02-16,553056983599
2018-02-17,2440178989325
2018-02-18,882333912174
2018-02-19,1142513624471
2018-02-20,544810473419
2018-02-21,545540613695
2018-02-22,696465457855
2018-02-23,1781941562881
2018-02-24,761802184510
2018-02-25,733979812757
2018-02-26,543063687797
2018-02-27,981914686629
2018-02-28,1155825213118
2018-03-01,1240894899121
2018-03-02,798923633253
2018-03-03,958515958283
2018-03-04,987836359419
2018-03-05,1035661872001
2018-03-06,937807923588
2018-03-07,1220613410763
2018-03-08,851507780968
2018-03-09,1076779379096
2018-03-10,948222222751
2018-03-11,1689843923867
2018-03-12,791148489773
2018-03-13,761231031870
2018-03-14,1022601951082
2018-03-15,988697794025
2018-03-16,996147367494
2018-03-17,777364006347
2018-03-18,624811596910
2018-03-19,733034692231
2018-03-20,915899090205
2018-03-21,706246897797
2018-03-22,2447890858811
2018-03-23,1363111582951
2018-03-24,666497851219
2018-03-25,741428626636
2018-03-26,453380583795
2018-03-27,704365021772
2018-03-28,426078276137
2018-03-29,626151692628
2018-03-30,614608286915
2018-03-31,854665168067
2018-04-01,611800896147
2018-04-02,773413094527
2018-04-03,979714627399
2018-04-04,760702447247
2018-04-05,927232775512
2018-04-06,1494927062002
2018-04-07,2054095592368
2018-04-08,2574421185871
2018-04-09,2850786577959
2018-04-10,3064711484557
2018-04-11,2312129827210
2018-04-12,1247455033200
2018-04-13,1345082424939
2018-04-14,1049740797878
2018-04-15,1304936008839
2018-04-16,1444602719786
2018-04-17,1353976157206
2018-04-18,1642385361330
2018-04-19,1604234189351
2018-04-20,1528244134680
2018-04-21,1658191367786
2018-04-22,1345519030070
2018-04-23,1391131553369
2018-04-24,1126978481746
2018-04-25,1077303551500
2018-04-26,1338237487346
2018-04-27,1075664860382
2018-04-28,1081923466441
2018-04-29,823001145756
2018-04-30,1089431256742
2018-05-01,1536897944424
2018-05-02,1131358857603
2018-05-03,660507488495
2018-05-04,758235407435
2018-05-05,652379283282
2018-05-06,388056307881
2018-05-07,438993818094
2018-05-08,405084595052
2018-05-09,1222150342194
2018-05-10,835449547540
2018-05-11,628727171439
2018-05-12,331537953291
2018-05-13,594199913851
2018-05-14,491381512238
2018-05-15,433559155546
2018-05-16,687520110306
2018-05-17,337553608286
2018-05-18,660960361276
2018-05-19,825547584887
2018-05-20,667471013866
2018-05-21,508787275277
2018-05-22,493243943077
2018-05-23,703682976337
2018-05-24,492681484975
2018-05-25,347104560717
2018-05-26,323434062358
