time,tweets
2019-09-13 00:32:45,50
2019-09-13 00:32:46,54
2019-09-13 00:32:47,54
2019-09-13 00:32:48,42
2019-09-13 00:32:49,49
2019-09-13 00:32:50,54
2019-09-13 00:32:51,44
2019-09-13 00:32:52,60
2019-09-13 00:32:53,44
2019-09-13 00:32:54,49
2019-09-13 00:32:55,54
2019-09-13 00:32:56,53
2019-09-13 00:32:57,66
2019-09-13 00:32:58,31
2019-09-13 00:32:59,47
2019-09-13 00:33:00,58
2019-09-13 00:33:01,62
2019-09-13 00:33:02,37
2019-09-13 00:33:03,54
2019-09-13 00:33:04,49
2019-09-13 00:33:05,48
2019-09-13 00:33:06,49
2019-09-13 00:33:07,53
2019-09-13 00:33:08,47
2019-09-13 00:33:09,43
2019-09-13 00:33:10,58
2019-09-13 00:33:11,48
2019-09-13 00:33:12,45
2019-09-13 00:33:13,47
2019-09-13 00:33:14,50
2019-09-13 00:33:15,61
2019-09-13 00:33:16,42
2019-09-13 00:33:17,54
2019-09-13 00:33:18,48
2019-09-13 00:33:19,51
2019-09-13 00:33:20,54
2019-09-13 00:33:21,44
2019-09-13 00:33:22,56
2019-09-13 00:33:23,45
2019-09-13 00:33:24,52
2019-09-13 00:33:25,52
2019-09-13 00:33:26,42
2019-09-13 00:33:27,62
2019-09-13 00:33:28,44
2019-09-13 00:33:29,49
2019-09-13 00:33:30,57
2019-09-13 00:33:31,47
2019-09-13 00:33:32,41
2019-09-13 00:33:33,49
2019-09-13 00:33:34,59
2019-09-13 00:33:35,44
2019-09-13 00:33:36,66
2019-09-13 00:33:37,31
2019-09-13 00:33:38,61
2019-09-13 00:33:39,43
2019-09-13 00:33:40,48
2019-09-13 00:33:41,53
2019-09-13 00:33:42,52
2019-09-13 00:33:43,48
2019-09-13 00:33:44,56
2019-09-13 00:33:45,37
2019-09-13 00:33:46,64
2019-09-13 00:33:47,45
2019-09-13 00:33:48,50
2019-09-13 00:33:49,56
2019-09-13 00:33:50,54
2019-09-13 00:33:51,39
2019-09-13 00:33:52,51
2019-09-13 00:33:53,50
2019-09-13 00:33:54,49
2019-09-13 00:33:55,51
2019-09-13 00:33:56,41
2019-09-13 00:33:57,55
2019-09-13 00:33:58,49
2019-09-13 00:33:59,57
2019-09-13 00:34:00,38
2019-09-13 00:34:01,59
2019-09-13 00:34:02,46
2019-09-13 00:34:03,54
2019-09-13 00:34:04,60
2019-09-13 00:34:05,41
2019-09-13 00:34:06,43
2019-09-13 00:34:07,52
2019-09-13 00:34:08,42
2019-09-13 00:34:09,64
2019-09-13 00:34:10,43
2019-09-13 00:34:11,45
2019-09-13 00:34:12,51
2019-09-13 00:34:13,42
2019-09-13 00:34:14,60
2019-09-13 00:34:15,52
2019-09-13 00:34:16,53
2019-09-13 00:34:17,38
2019-09-13 00:34:18,57
2019-09-13 00:34:19,56
2019-09-13 00:34:20,53
2019-09-13 00:34:21,46
2019-09-13 00:34:22,42
2019-09-13 00:34:23,64
2019-09-13 00:34:24,36
2019-09-13 00:34:25,54
2019-09-13 00:34:26,49
2019-09-13 00:34:27,53
2019-09-13 00:34:28,37
2019-09-13 00:34:29,64
2019-09-13 00:34:30,42
2019-09-13 00:34:31,54
2019-09-13 00:34:32,57
2019-09-13 00:34:33,43
2019-09-13 00:34:34,47
2019-09-13 00:34:35,53
2019-09-13 00:34:36,52
2019-09-13 00:34:37,51
2019-09-13 00:34:38,53
2019-09-13 00:34:39,43
2019-09-13 00:34:40,55
2019-09-13 00:34:41,45
2019-09-13 00:34:42,46
2019-09-13 00:34:43,61
2019-09-13 00:34:44,44
2019-09-13 00:34:45,65
2019-09-13 00:34:46,36
2019-09-13 00:34:47,45
2019-09-13 00:34:48,48
2019-09-13 00:34:49,53
2019-09-13 00:34:50,46
2019-09-13 00:34:51,54
2019-09-13 00:34:52,47
2019-09-13 00:34:53,52
2019-09-13 00:34:54,45
2019-09-13 00:34:55,51
2019-09-13 00:34:56,57
2019-09-13 00:34:57,52
2019-09-13 00:34:58,47
2019-09-13 00:34:59,48
2019-09-13 00:35:00,56
2019-09-13 00:35:01,41
2019-09-13 00:35:02,64
2019-09-13 00:35:03,46
2019-09-13 00:35:04,47
2019-09-13 00:35:05,51
2019-09-13 00:35:06,56
2019-09-13 00:35:07,44
2019-09-13 00:35:08,44
2019-09-13 00:35:09,51
2019-09-13 00:35:10,47
2019-09-13 00:35:11,60
2019-09-13 00:35:12,44
2019-09-13 00:35:13,51
2019-09-13 00:35:14,49
2019-09-13 00:35:15,53
2019-09-13 00:35:16,47
2019-09-13 00:35:17,39
2019-09-13 00:35:18,57
2019-09-13 00:35:19,52
2019-09-13 00:35:20,56
2019-09-13 00:35:21,47
2019-09-13 00:35:22,54
2019-09-13 00:35:23,44
2019-09-13 00:35:24,60
2019-09-13 00:35:25,38
2019-09-13 00:35:26,50
2019-09-13 00:35:27,55
2019-09-13 00:35:28,52
2019-09-13 00:35:29,39
2019-09-13 00:35:30,63
2019-09-13 00:35:31,44
2019-09-13 00:35:32,49
2019-09-13 00:35:33,57
2019-09-13 00:35:34,46
2019-09-13 00:35:35,43
2019-09-13 00:35:36,61
2019-09-13 00:35:37,47
2019-09-13 00:35:38,50
2019-09-13 00:35:39,50
2019-09-13 00:35:40,44
2019-09-13 00:35:41,48
2019-09-13 00:35:42,54
2019-09-13 00:35:43,44
2019-09-13 00:35:44,45
2019-09-13 00:35:45,58
2019-09-13 00:35:46,46
2019-09-13 00:35:47,51
2019-09-13 00:35:48,53
2019-09-13 00:35:49,38
2019-09-13 00:35:50,57
2019-09-13 00:35:51,47
2019-09-13 00:35:52,59
2019-09-13 00:35:53,47
2019-09-13 00:35:54,61
2019-09-13 00:35:55,39
2019-09-13 00:35:56,43
2019-09-13 00:35:57,65
2019-09-13 00:35:58,47
2019-09-13 00:35:59,54
2019-09-13 00:36:00,40
2019-09-13 00:36:01,61
2019-09-13 00:36:02,43
2019-09-13 00:36:03,63
2019-09-13 00:36:04,36
2019-09-13 00:36:05,55
2019-09-13 00:36:06,45
2019-09-13 00:36:07,45
2019-09-13 00:36:08,49
2019-09-13 00:36:09,51
2019-09-13 00:36:10,47
2019-09-13 00:36:11,60
2019-09-13 00:36:12,45
2019-09-13 00:36:13,50
2019-09-13 00:36:14,58
2019-09-13 00:36:15,44
2019-09-13 00:36:16,48
2019-09-13 00:36:17,50
2019-09-13 00:36:18,47
2019-09-13 00:36:19,44
2019-09-13 00:36:20,61
2019-09-13 00:36:21,52
2019-09-13 00:36:22,39
2019-09-13 00:36:23,45
2019-09-13 00:36:24,47
2019-09-13 00:36:25,49
2019-09-13 00:36:26,60
2019-09-13 00:36:27,40
2019-09-13 00:36:28,45
2019-09-13 00:36:29,51
2019-09-13 00:36:30,40
2019-09-13 00:36:31,53
2019-09-13 00:36:32,46
2019-09-13 00:36:33,64
2019-09-13 00:36:34,37
2019-09-13 00:36:35,49
2019-09-13 00:36:36,51
2019-09-13 00:36:37,51
2019-09-13 00:36:38,51
2019-09-13 00:36:39,45
2019-09-13 00:36:40,54
2019-09-13 00:36:41,52
2019-09-13 00:36:42,44
2019-09-13 00:36:43,44
2019-09-13 00:36:44,46
2019-09-13 00:36:45,44
2019-09-13 00:36:46,53
2019-09-13 00:36:47,50
2019-09-13 00:36:48,53
2019-09-13 00:36:49,41
2019-09-13 00:36:50,54
2019-09-13 00:36:51,52
2019-09-13 00:36:52,32
2019-09-13 00:36:53,41
2019-09-13 00:36:54,57
2019-09-13 00:36:55,46
2019-09-13 00:36:56,48
2019-09-13 00:36:57,56
2019-09-13 00:36:58,48
2019-09-13 00:36:59,47
2019-09-13 00:37:00,56
2019-09-13 00:37:01,52
2019-09-13 00:37:02,52
2019-09-13 00:37:03,45
2019-09-13 00:37:04,53
2019-09-13 00:37:05,54
2019-09-13 00:37:06,39
2019-09-13 00:37:07,45
2019-09-13 00:37:08,67
2019-09-13 00:37:09,42
2019-09-13 00:37:10,52
2019-09-13 00:37:11,44
2019-09-13 00:37:12,54
2019-09-13 00:37:13,51
2019-09-13 00:37:14,57
2019-09-13 00:37:15,44
2019-09-13 00:37:16,43
2019-09-13 00:37:17,49
2019-09-13 00:37:18,50
2019-09-13 00:37:19,50
2019-09-13 00:37:20,54
2019-09-13 00:37:21,50
2019-09-13 00:37:22,49
2019-09-13 00:37:23,49
2019-09-13 00:37:24,48
2019-09-13 00:37:25,56
2019-09-13 00:37:26,44
2019-09-13 00:37:27,57
2019-09-13 00:37:28,52
2019-09-13 00:37:29,39
2019-09-13 00:37:30,44
2019-09-13 00:37:31,61
2019-09-13 00:37:32,47
2019-09-13 00:37:33,52
2019-09-13 00:37:34,48
2019-09-13 00:37:35,52
2019-09-13 00:37:36,52
2019-09-13 00:37:37,60
2019-09-13 00:37:38,40
2019-09-13 00:37:39,49
2019-09-13 00:37:40,44
2019-09-13 00:37:41,55
2019-09-13 00:37:42,48
2019-09-13 00:37:43,52
2019-09-13 00:37:44,46
2019-09-13 00:37:45,62
2019-09-13 00:37:46,37
2019-09-13 00:37:47,51
2019-09-13 00:37:48,59
2019-09-13 00:37:49,55
2019-09-13 00:37:50,44
2019-09-13 00:37:51,49
2019-09-13 00:37:52,50
2019-09-13 00:37:53,49
2019-09-13 00:37:54,42
2019-09-13 00:37:55,57
2019-09-13 00:37:56,57
2019-09-13 00:37:57,54
2019-09-13 00:37:58,41
2019-09-13 00:37:59,52
2019-09-13 00:38:00,49
2019-09-13 00:38:01,50
2019-09-13 00:38:02,54
2019-09-13 00:38:03,53
2019-09-13 00:38:04,58
2019-09-13 00:38:05,47
2019-09-13 00:38:06,38
2019-09-13 00:38:07,62
2019-09-13 00:38:08,52
2019-09-13 00:38:09,37
2019-09-13 00:38:10,51
2019-09-13 00:38:11,60
2019-09-13 00:38:12,41
2019-09-13 00:38:13,49
2019-09-13 00:38:14,61
2019-09-13 00:38:15,49
2019-09-13 00:38:16,42
2019-09-13 00:38:17,47
2019-09-13 00:38:18,55
2019-09-13 00:38:19,56
2019-09-13 00:38:20,39
2019-09-13 00:38:21,50
2019-09-13 00:38:22,45
2019-09-13 00:38:23,49
2019-09-13 00:38:24,68
2019-09-13 00:38:25,40
2019-09-13 00:38:26,44
2019-09-13 00:38:27,55
2019-09-13 00:38:28,57
2019-09-13 00:38:29,41
2019-09-13 00:38:30,56
2019-09-13 00:38:31,49
2019-09-13 00:38:32,47
2019-09-13 00:38:33,58
2019-09-13 00:38:34,37
2019-09-13 00:38:35,49
2019-09-13 00:38:36,57
2019-09-13 00:38:37,49
2019-09-13 00:38:38,55
2019-09-13 00:38:39,43
2019-09-13 00:38:40,43
2019-09-13 00:38:41,58
2019-09-13 00:38:42,56
2019-09-13 00:38:43,46
2019-09-13 00:38:44,56
2019-09-13 00:38:45,43
2019-09-13 00:38:46,46
2019-09-13 00:38:47,56
2019-09-13 00:38:48,56
2019-09-13 00:38:49,46
2019-09-13 00:38:50,59
2019-09-13 00:38:51,34
2019-09-13 00:38:52,52
2019-09-13 00:38:53,49
2019-09-13 00:38:54,52
2019-09-13 00:38:55,53
2019-09-13 00:38:56,57
2019-09-13 00:38:57,42
2019-09-13 00:38:58,56
2019-09-13 00:38:59,50
2019-09-13 00:39:00,56
2019-09-13 00:39:01,50
2019-09-13 00:39:02,55
2019-09-13 00:39:03,39
2019-09-13 00:39:04,51
2019-09-13 00:39:05,44
2019-09-13 00:39:06,44
2019-09-13 00:39:07,52
2019-09-13 00:39:08,50
2019-09-13 00:39:09,47
2019-09-13 00:39:10,61
2019-09-13 00:39:11,46
2019-09-13 00:39:12,55
2019-09-13 00:39:13,49
2019-09-13 00:39:14,41
2019-09-13 00:39:15,49
2019-09-13 00:39:16,56
2019-09-13 00:39:17,47
2019-09-13 00:39:18,54
2019-09-13 00:39:19,58
2019-09-13 00:39:20,37
2019-09-13 00:39:21,50
2019-09-13 00:39:22,51
2019-09-13 00:39:23,64
2019-09-13 00:39:24,36
2019-09-13 00:39:25,56
2019-09-13 00:39:26,58
2019-09-13 00:39:27,35
2019-09-13 00:39:28,51
2019-09-13 00:39:29,52
2019-09-13 00:39:30,41
2019-09-13 00:39:31,63
2019-09-13 00:39:32,55
2019-09-13 00:39:33,45
2019-09-13 00:39:34,51
2019-09-13 00:39:35,31
2019-09-13 00:39:36,67
2019-09-13 00:39:37,49
2019-09-13 00:39:38,50
2019-09-13 00:39:39,39
2019-09-13 00:39:40,66
2019-09-13 00:39:41,47
2019-09-13 00:39:42,52
2019-09-13 00:39:43,49
2019-09-13 00:39:44,48
2019-09-13 00:39:45,49
2019-09-13 00:39:46,61
2019-09-13 00:39:47,42
2019-09-13 00:39:48,53
2019-09-13 00:39:49,48
2019-09-13 00:39:50,47
2019-09-13 00:39:51,38
2019-09-13 00:39:52,66
2019-09-13 00:39:53,43
2019-09-13 00:39:54,55
2019-09-13 00:39:55,46
2019-09-13 00:39:56,45
2019-09-13 00:39:57,60
2019-09-13 00:39:58,47
2019-09-13 00:39:59,66
2019-09-13 00:40:00,42
2019-09-13 00:40:01,57
2019-09-13 00:40:02,27
2019-09-13 00:40:03,62
2019-09-13 00:40:04,44
2019-09-13 00:40:05,50
2019-09-13 00:40:06,54
2019-09-13 00:40:07,37
2019-09-13 00:40:08,49
2019-09-13 00:40:09,63
2019-09-13 00:40:10,49
2019-09-13 00:40:11,53
2019-09-13 00:40:12,45
2019-09-13 00:40:13,38
2019-09-13 00:40:14,58
2019-09-13 00:40:15,64
2019-09-13 00:40:16,36
2019-09-13 00:40:17,50
2019-09-13 00:40:18,72
2019-09-13 00:40:19,46
2019-09-13 00:40:20,33
2019-09-13 00:40:21,47
2019-09-13 00:40:22,45
2019-09-13 00:40:23,56
2019-09-13 00:40:24,51
2019-09-13 00:40:25,54
2019-09-13 00:40:26,42
2019-09-13 00:40:27,60
2019-09-13 00:40:28,51
2019-09-13 00:40:29,51
2019-09-13 00:40:30,46
2019-09-13 00:40:31,45
2019-09-13 00:40:32,56
2019-09-13 00:40:33,47
2019-09-13 00:40:34,50
2019-09-13 00:40:35,35
2019-09-13 00:40:36,64
2019-09-13 00:40:37,49
2019-09-13 00:40:38,46
2019-09-13 00:40:39,53
2019-09-13 00:40:40,63
2019-09-13 00:40:41,35
2019-09-13 00:40:42,53
2019-09-13 00:40:43,56
2019-09-13 00:40:44,43
2019-09-13 00:40:45,58
2019-09-13 00:40:46,45
2019-09-13 00:40:47,56
2019-09-13 00:40:48,53
2019-09-13 00:40:49,42
2019-09-13 00:40:50,46
2019-09-13 00:40:51,43
2019-09-13 00:40:52,62
2019-09-13 00:40:53,43
2019-09-13 00:40:54,43
2019-09-13 00:40:55,63
2019-09-13 00:40:56,44
2019-09-13 00:40:57,60
2019-09-13 00:40:58,47
2019-09-13 00:40:59,47
2019-09-13 00:41:00,51
2019-09-13 00:41:01,54
2019-09-13 00:41:02,62
2019-09-13 00:41:03,43
2019-09-13 00:41:04,45
2019-09-13 00:41:05,47
2019-09-13 00:41:06,51
2019-09-13 00:41:07,47
2019-09-13 00:41:08,50
2019-09-13 00:41:09,58
2019-09-13 00:41:10,41
2019-09-13 00:41:11,43
2019-09-13 00:41:12,55
2019-09-13 00:41:13,38
2019-09-13 00:41:14,58
2019-09-13 00:41:15,62
2019-09-13 00:41:16,30
2019-09-13 00:41:17,56
2019-09-13 00:41:18,60
2019-09-13 00:41:19,52
2019-09-13 00:41:20,39
2019-09-13 00:41:21,50
2019-09-13 00:41:22,49
2019-09-13 00:41:23,57
2019-09-13 00:41:24,46
2019-09-13 00:41:25,56
2019-09-13 00:41:26,50
2019-09-13 00:41:27,42
2019-09-13 00:41:28,66
2019-09-13 00:41:29,39
2019-09-13 00:41:30,47
2019-09-13 00:41:31,56
2019-09-13 00:41:32,43
2019-09-13 00:41:33,50
2019-09-13 00:41:34,56
2019-09-13 00:41:35,47
2019-09-13 00:41:36,61
2019-09-13 00:41:37,43
2019-09-13 00:41:38,59
2019-09-13 00:41:39,42
2019-09-13 00:41:40,42
2019-09-13 00:41:41,51
2019-09-13 00:41:42,50
2019-09-13 00:41:43,65
2019-09-13 00:41:44,35
2019-09-13 00:41:45,51
2019-09-13 00:41:46,49
2019-09-13 00:41:47,48
2019-09-13 00:41:48,54
2019-09-13 00:41:49,62
2019-09-13 00:41:50,33
2019-09-13 00:41:51,47
2019-09-13 00:41:52,63
2019-09-13 00:41:53,44
2019-09-13 00:41:54,54
2019-09-13 00:41:55,50
2019-09-13 00:41:56,55
2019-09-13 00:41:57,57
2019-09-13 00:41:58,41
2019-09-13 00:41:59,39
2019-09-13 00:42:00,53
2019-09-13 00:42:01,50
2019-09-13 00:42:02,53
2019-09-13 00:42:03,65
2019-09-13 00:42:04,45
2019-09-13 00:42:05,41
2019-09-13 00:42:06,40
2019-09-13 00:42:07,62
2019-09-13 00:42:08,45
2019-09-13 00:42:09,49
2019-09-13 00:42:10,48
2019-09-13 00:42:11,58
2019-09-13 00:42:12,54
2019-09-13 00:42:13,45
2019-09-13 00:42:14,42
2019-09-13 00:42:15,50
2019-09-13 00:42:16,52
2019-09-13 00:42:17,46
2019-09-13 00:42:18,55
2019-09-13 00:42:19,54
2019-09-13 00:42:20,51
2019-09-13 00:42:21,40
2019-09-13 00:42:22,55
2019-09-13 00:42:23,51
2019-09-13 00:42:24,40
2019-09-13 00:42:25,51
2019-09-13 00:42:26,63
2019-09-13 00:42:27,43
2019-09-13 00:42:28,50
2019-09-13 00:42:29,59
2019-09-13 00:42:30,50
2019-09-13 00:42:31,31
2019-09-13 00:42:32,52
2019-09-13 00:42:33,60
2019-09-13 00:42:34,49
2019-09-13 00:42:35,56
2019-09-13 00:42:36,46
2019-09-13 00:42:37,41
2019-09-13 00:42:38,56
2019-09-13 00:42:39,49
2019-09-13 00:42:40,46
2019-09-13 00:42:41,50
2019-09-13 00:42:42,56
2019-09-13 00:42:43,42
2019-09-13 00:42:44,57
2019-09-13 00:42:45,57
2019-09-13 00:42:46,47
2019-09-13 00:42:47,51
2019-09-13 00:42:48,48
2019-09-13 00:42:49,38
2019-09-13 00:42:50,60
2019-09-13 00:42:51,51
2019-09-13 00:42:52,38
2019-09-13 00:42:53,55
2019-09-13 00:42:54,45
2019-09-13 00:42:55,58
2019-09-13 00:42:56,54
2019-09-13 00:42:57,47
2019-09-13 00:42:58,53
2019-09-13 00:42:59,50
2019-09-13 00:43:00,44
2019-09-13 00:43:01,58
2019-09-13 00:43:02,52
2019-09-13 00:43:03,49
2019-09-13 00:43:04,49
2019-09-13 00:43:05,44
2019-09-13 00:43:06,43
2019-09-13 00:43:07,59
2019-09-13 00:43:08,55
2019-09-13 00:43:09,41
2019-09-13 00:43:10,52
2019-09-13 00:43:11,65
2019-09-13 00:43:12,41
2019-09-13 00:43:13,41
2019-09-13 00:43:14,67
2019-09-13 00:43:15,34
2019-09-13 00:43:16,55
2019-09-13 00:43:17,55
2019-09-13 00:43:18,49
2019-09-13 00:43:19,41
2019-09-13 00:43:20,58
2019-09-13 00:43:21,41
2019-09-13 00:43:22,59
2019-09-13 00:43:23,48
2019-09-13 00:43:24,45
2019-09-13 00:43:25,54
2019-09-13 00:43:26,54
2019-09-13 00:43:27,44
2019-09-13 00:43:28,53
2019-09-13 00:43:29,50
2019-09-13 00:43:30,45
2019-09-13 00:43:31,51
2019-09-13 00:43:32,62
2019-09-13 00:43:33,37
2019-09-13 00:43:34,55
2019-09-13 00:43:35,47
2019-09-13 00:43:36,56
2019-09-13 00:43:37,43
2019-09-13 00:43:38,58
2019-09-13 00:43:39,49
2019-09-13 00:43:40,42
2019-09-13 00:43:41,45
2019-09-13 00:43:42,61
2019-09-13 00:43:43,43
2019-09-13 00:43:44,50
2019-09-13 00:43:45,49
2019-09-13 00:43:46,55
2019-09-13 00:43:47,49
2019-09-13 00:43:48,51
2019-09-13 00:43:49,43
2019-09-13 00:43:50,52
2019-09-13 00:43:51,54
2019-09-13 00:43:52,52
2019-09-13 00:43:53,51
2019-09-13 00:43:54,56
2019-09-13 00:43:55,41
2019-09-13 00:43:56,48
2019-09-13 00:43:57,54
2019-09-13 00:43:58,57
2019-09-13 00:43:59,36
2019-09-13 00:44:00,53
2019-09-13 00:44:01,57
2019-09-13 00:44:02,51
2019-09-13 00:44:03,47
2019-09-13 00:44:04,50
2019-09-13 00:44:05,43
2019-09-13 00:44:06,50
2019-09-13 00:44:07,59
2019-09-13 00:44:08,50
2019-09-13 00:44:09,44
2019-09-13 00:44:10,48
2019-09-13 00:44:11,41
2019-09-13 00:44:12,73
2019-09-13 00:44:13,30
2019-09-13 00:44:14,54
2019-09-13 00:44:15,58
2019-09-13 00:44:16,45
2019-09-13 00:44:17,60
2019-09-13 00:44:18,36
2019-09-13 00:44:19,55
2019-09-13 00:44:20,48
2019-09-13 00:44:21,46
2019-09-13 00:44:22,52
2019-09-13 00:44:23,62
2019-09-13 00:44:24,47
2019-09-13 00:44:25,40
2019-09-13 00:44:26,43
2019-09-13 00:44:27,62
2019-09-13 00:44:28,46
2019-09-13 00:44:29,56
2019-09-13 00:44:30,53
2019-09-13 00:44:31,43
2019-09-13 00:44:32,54
2019-09-13 00:44:33,51
2019-09-13 00:44:34,41
2019-09-13 00:44:35,46
2019-09-13 00:44:36,53
2019-09-13 00:44:37,44
2019-09-13 00:44:38,55
2019-09-13 00:44:39,62
2019-09-13 00:44:40,45
2019-09-13 00:44:41,42
2019-09-13 00:44:42,56
2019-09-13 00:44:43,53
2019-09-13 00:44:44,50
2019-09-13 00:44:45,51
2019-09-13 00:44:46,42
2019-09-13 00:44:47,54
2019-09-13 00:44:48,53
2019-09-13 00:44:49,45
2019-09-13 00:44:50,56
2019-09-13 00:44:51,44
2019-09-13 00:44:52,53
2019-09-13 00:44:53,53
2019-09-13 00:44:54,47
2019-09-13 00:44:55,53
2019-09-13 00:44:56,49
2019-09-13 00:44:57,47
2019-09-13 00:44:58,59
2019-09-13 00:44:59,46
2019-09-13 00:45:00,49
2019-09-13 00:45:01,48
2019-09-13 00:45:02,48
2019-09-13 00:45:03,59
2019-09-13 00:45:04,43
2019-09-13 00:45:05,37
2019-09-13 00:45:06,61
2019-09-13 00:45:07,45
2019-09-13 00:45:08,54
2019-09-13 00:45:09,47
2019-09-13 00:45:10,54
2019-09-13 00:45:11,46
2019-09-13 00:45:12,47
2019-09-13 00:45:13,57
2019-09-13 00:45:14,47
2019-09-13 00:45:15,54
2019-09-13 00:45:16,44
2019-09-13 00:45:17,52
2019-09-13 00:45:18,53
2019-09-13 00:45:19,44
2019-09-13 00:45:20,52
2019-09-13 00:45:21,61
2019-09-13 00:45:22,40
2019-09-13 00:45:23,56
2019-09-13 00:45:24,42
2019-09-13 00:45:25,45
2019-09-13 00:45:26,58
2019-09-13 00:45:27,51
2019-09-13 00:45:28,52
2019-09-13 00:45:29,52
2019-09-13 00:45:30,45
2019-09-13 00:45:31,43
2019-09-13 00:45:32,56
2019-09-13 00:45:33,51
2019-09-13 00:45:34,52
2019-09-13 00:45:35,52
2019-09-13 00:45:36,43
2019-09-13 00:45:37,63
2019-09-13 00:45:38,39
2019-09-13 00:45:39,47
2019-09-13 00:45:40,52
2019-09-13 00:45:41,56
2019-09-13 00:45:42,56
2019-09-13 00:45:43,50
2019-09-13 00:45:44,49
2019-09-13 00:45:45,41
2019-09-13 00:45:46,53
2019-09-13 00:45:47,53
2019-09-13 00:45:48,40
2019-09-13 00:45:49,56
2019-09-13 00:45:50,46
2019-09-13 00:45:51,52
2019-09-13 00:45:52,55
2019-09-13 00:45:53,52
2019-09-13 00:45:54,46
2019-09-13 00:45:55,42
2019-09-13 00:45:56,61
2019-09-13 00:45:57,58
2019-09-13 00:45:58,41
2019-09-13 00:45:59,39
2019-09-13 00:46:00,57
2019-09-13 00:46:01,55
2019-09-13 00:46:02,46
2019-09-13 00:46:03,53
2019-09-13 00:46:04,49
2019-09-13 00:46:05,38
2019-09-13 00:46:06,58
2019-09-13 00:46:07,48
2019-09-13 00:46:08,58
2019-09-13 00:46:09,44
2019-09-13 00:46:10,50
2019-09-13 00:46:11,48
2019-09-13 00:46:12,62
2019-09-13 00:46:13,43
2019-09-13 00:46:14,50
2019-09-13 00:46:15,54
2019-09-13 00:46:16,50
2019-09-13 00:46:17,41
2019-09-13 00:46:18,54
2019-09-13 00:46:19,48
2019-09-13 00:46:20,50
2019-09-13 00:46:21,51
2019-09-13 00:46:22,44
2019-09-13 00:46:23,57
2019-09-13 00:46:24,51
2019-09-13 00:46:25,43
2019-09-13 00:46:26,67
2019-09-13 00:46:27,44
2019-09-13 00:46:28,48
2019-09-13 00:46:29,51
2019-09-13 00:46:30,44
2019-09-13 00:46:31,49
2019-09-13 00:46:32,57
2019-09-13 00:46:33,45
2019-09-13 00:46:34,51
2019-09-13 00:46:35,56
2019-09-13 00:46:36,41
2019-09-13 00:46:37,54
2019-09-13 00:46:38,51
2019-09-13 00:46:39,51
2019-09-13 00:46:40,45
2019-09-13 00:46:41,49
2019-09-13 00:46:42,47
2019-09-13 00:46:43,59
2019-09-13 00:46:44,47
2019-09-13 00:46:45,59
2019-09-13 00:46:46,35
2019-09-13 00:46:47,49
2019-09-13 00:46:48,63
2019-09-13 00:46:49,42
2019-09-13 00:46:50,49
2019-09-13 00:46:51,43
2019-09-13 00:46:52,54
2019-09-13 00:46:53,60
2019-09-13 00:46:54,51
2019-09-13 00:46:55,44
2019-09-13 00:46:56,55
2019-09-13 00:46:57,52
2019-09-13 00:46:58,38
2019-09-13 00:46:59,59
2019-09-13 00:47:00,40
2019-09-13 00:47:01,54
2019-09-13 00:47:02,52
2019-09-13 00:47:03,65
2019-09-13 00:47:04,31
2019-09-13 00:47:05,51
2019-09-13 00:47:06,41
2019-09-13 00:47:07,66
2019-09-13 00:47:08,42
2019-09-13 00:47:09,47
2019-09-13 00:47:10,57
2019-09-13 00:47:11,48
2019-09-13 00:47:12,44
2019-09-13 00:47:13,62
2019-09-13 00:47:14,35
2019-09-13 00:47:15,59
2019-09-13 00:47:16,47
2019-09-13 00:47:17,51
2019-09-13 00:47:18,51
2019-09-13 00:47:19,60
2019-09-13 00:47:20,38
2019-09-13 00:47:21,59
2019-09-13 00:47:22,45
2019-09-13 00:47:23,46
2019-09-13 00:47:24,60
2019-09-13 00:47:25,41
2019-09-13 00:47:26,48
2019-09-13 00:47:27,50
2019-09-13 00:47:28,53
2019-09-13 00:47:29,59
2019-09-13 00:47:30,42
2019-09-13 00:47:31,54
2019-09-13 00:47:32,40
2019-09-13 00:47:33,55
2019-09-13 00:47:34,47
2019-09-13 00:47:35,53
2019-09-13 00:47:36,61
2019-09-13 00:47:37,48
2019-09-13 00:47:38,38
2019-09-13 00:47:39,59
2019-09-13 00:47:40,53
2019-09-13 00:47:41,41
2019-09-13 00:47:42,65
2019-09-13 00:47:43,42
2019-09-13 00:47:44,55
2019-09-13 00:47:45,38
2019-09-13 00:47:46,56
2019-09-13 00:47:47,42
2019-09-13 00:47:48,58
2019-09-13 00:47:49,46
2019-09-13 00:47:50,46
2019-09-13 00:47:51,54
2019-09-13 00:47:52,62
2019-09-13 00:47:53,28
2019-09-13 00:47:54,69
2019-09-13 00:47:55,42
2019-09-13 00:47:56,45
2019-09-13 00:47:57,60
2019-09-13 00:47:58,57
2019-09-13 00:47:59,45
2019-09-13 00:48:00,38
2019-09-13 00:48:01,62
2019-09-13 00:48:02,50
2019-09-13 00:48:03,54
2019-09-13 00:48:04,44
2019-09-13 00:48:05,44
2019-09-13 00:48:06,45
2019-09-13 00:48:07,64
2019-09-13 00:48:08,45
2019-09-13 00:48:09,51
2019-09-13 00:48:10,53
2019-09-13 00:48:11,44
2019-09-13 00:48:12,48
2019-09-13 00:48:13,59
2019-09-13 00:48:14,43
2019-09-13 00:48:15,52
2019-09-13 00:48:16,47
